Tipo documento;Nacionalidad;GÈnero;Fecha nacimiento;PaÌs residencia;Municipio residencia;Estrato vivienda;Personas hogar;Tiene internet;Tiene computador;Colegio gÈnero;Calendario;Colegio ·rea;Jornada;Lectura crÌtica;DesempeÒo lectura critica;Matem·ticas;DesempeÒo matem·ticas;Ciencias naturales;DesempeÒo naturales;Ciencias sociales;DesempeÒo sociales;Ingles;DesempeÒo ingles;Puntaje global;Percentil global
CC;COLOMBIA;M;12/04/1999;COLOMBIA;BOGOT¡Å D.C.;Estrato 2;3 a 4;Si;Si;MIXTO;A;URBANO;MA—ANA;45;2;40;2;44;2;41;2;45;A-;213;15
TI;COLOMBIA;M;6/06/2000;COLOMBIA;BOGOT¡Å D.C.;Estrato 6;5 a 6;Si;Si;MIXTO;B;URBANO;COMPLETA;83;4;83;4;100;4;75;4;100;B+;432;100
TI;COLOMBIA;F;4/06/2000;COLOMBIA;FLORIDABLANCA;Estrato 5;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;75;4;83;4;74;4;74;4;82;B+;385;96
CC;COLOMBIA;M;28/10/1998;COLOMBIA;BOGOT¡Å D.C.;Estrato 6;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;58;3;63;3;59;3;60;3;77;B1;307;57
TI;COLOMBIA;M;10/02/2001;COLOMBIA;CANDELARIA;Estrato 1;5 a 6;Si;Si;MIXTO;B;URBANO;COMPLETA;58;3;58;3;49;2;59;3;59;A2;281;45
CC;COLOMBIA;M;26/05/1999;COLOMBIA;LA CEJA;Estrato 3;3 a 4;Si;No;MIXTO;A;URBANO;SABATINA;40;2;30;1;30;1;36;1;36;A-;171;3
CC;COLOMBIA;M;24/05/1999;COLOMBIA;BOGOT¡Å D.C.;Estrato 2;5 a 6;Si;Si;MIXTO;A;URBANO;NOCHE;31;1;37;2;44;2;34;1;45;A-;186;6
CC;COLOMBIA;F;3/07/1995;COLOMBIA;SOACHA;Estrato 2;1 a 2;Si;Si;MIXTO;OTRO;URBANO;NOCHE;50;2;43;2;43;2;37;1;35;A-;213;15
TI;COLOMBIA;F;7/08/2001;COLOMBIA;CALI;Estrato 3;5 a 6;Si;Si;MIXTO;B;URBANO;COMPLETA;54;3;51;3;57;3;55;2;39;A-;265;38
TI;COLOMBIA;F;18/02/2000;COLOMBIA;ENVIGADO;Estrato 5;3 a 4;Si;Si;MIXTO;B;RURAL;COMPLETA;75;4;77;4;71;4;66;3;86;B+;367;90
TI;COLOMBIA;M;21/08/2001;COLOMBIA;CALI;Estrato 4;3 a 4;Si;Si;MIXTO;B;URBANO;MA—ANA;58;3;62;3;62;3;49;2;61;A2;290;49
TI;COLOMBIA;F;22/12/2000;COLOMBIA;CAJIC¡Å;Estrato 4;3 a 4;Si;Si;MIXTO;B;RURAL;COMPLETA;81;4;77;4;74;4;72;4;100;B+;389;97
TI;COLOMBIA;M;5/01/2000;COLOMBIA;MEDELLÕN;Sin Estrato;9 o m·s;Sin respuesta;Si;MIXTO;OTRO;URBANO;MA—ANA;38;2;33;1;37;1;34;1;24;A-;173;3
TI;COLOMBIA;F;30/06/2001;COLOMBIA;CALI;Estrato 3;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;56;3;51;3;57;3;52;2;50;A1;268;39
TI;COLOMBIA;F;13/07/2001;COLOMBIA;CALI;Estrato 5;Sin Respuesta;Si;-;FEMENINO;B;URBANO;MA—ANA;70;4;59;3;65;3;62;3;76;B1;325;67
CC;COLOMBIA;M;23/06/1999;COLOMBIA;PALMIRA;Estrato 2;3 a 4;Si;No;MIXTO;A;URBANO;NOCHE;50;2;58;3;58;3;57;3;48;A1;276;43
TI;COLOMBIA;F;22/11/2000;COLOMBIA;BOGOT¡Å D.C.;Estrato 6;1 a 2;Si;Si;MIXTO;B;RURAL;COMPLETA;58;3;70;3;65;3;66;3;83;B+;331;70
TI;COLOMBIA;M;25/10/2000;COLOMBIA;CALI;Estrato 4;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;55;3;47;2;48;2;46;2;46;A-;244;28
TI;COLOMBIA;F;21/02/2001;COLOMBIA;FACATATIV¡;Estrato 2;7 a 8;No;Si;MIXTO;A;URBANO;MA—ANA;49;2;42;2;46;2;44;2;49;A1;228;21
TI;COLOMBIA;M;26/08/1998;COLOMBIA;BARRANQUILLA;Estrato 4;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;68;4;64;3;63;3;62;3;88;B+;330;70
TI;COLOMBIA;F;1/04/2001;COLOMBIA;PASTO;Estrato 3;3 a 4;Si;Si;MIXTO;B;URBANO;MA—ANA;74;4;70;3;72;4;71;4;70;B1;358;85
CC;COLOMBIA;F;5/03/1999;COLOMBIA;ARAUCA;Estrato 1;5 a 6;No;No;MIXTO;A;URBANO;NOCHE;54;3;36;2;38;1;39;1;38;A-;207;13
CC;COLOMBIA;F;11/02/1999;COLOMBIA;BOGOT¡Å D.C.;Estrato 5;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;72;4;68;3;65;3;70;3;71;B1;345;78
CC;COLOMBIA;F;29/08/1999;COLOMBIA;BELLO;Estrato 4;3 a 4;Si;Si;MIXTO;A;URBANO;SABATINA;41;2;43;2;34;1;38;1;50;A1;199;10
CC;COLOMBIA;F;17/05/1999;COLOMBIA;BOGOT¡Å D.C.;Estrato 3;3 a 4;No;Si;MIXTO;A;URBANO;NOCHE;59;3;43;2;36;1;36;1;45;A-;218;17
TI;COLOMBIA;F;11/09/2000;COLOMBIA;BOGOT¡Å D.C.;Estrato 6;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;67;4;67;3;100;4;73;4;89;B+;388;97
TI;COLOMBIA;F;6/03/2000;COLOMBIA;BOGOT¡Å D.C.;Estrato 4;5 a 6;Si;Si;MIXTO;B;URBANO;COMPLETA;79;4;80;4;73;4;73;4;84;B+;384;96
TI;COLOMBIA;M;29/01/2001;COLOMBIA;CALI;Estrato 6;3 a 4;Si;Si;MIXTO;B;URBANO;MA—ANA;77;4;74;4;69;3;68;3;73;B1;360;87
TI;COLOMBIA;F;23/01/2002;COLOMBIA;CALI;Estrato 1;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;55;3;64;3;57;3;51;2;60;A2;285;47
TI;COLOMBIA;F;7/07/2000;COLOMBIA;BOGOT¡Å D.C.;Estrato 5;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;59;3;57;3;61;3;62;3;74;B1;304;56
TI;COLOMBIA;F;15/08/2001;COLOMBIA;CALI;Sin Estrato;Sin Respuesta;Sin respuesta;-;MIXTO;B;URBANO;COMPLETA;69;4;75;4;71;4;77;4;82;B+;368;91
TI;COLOMBIA;F;9/09/2000;COLOMBIA;CARTAGENA DE INDIAS;Sin Estrato;1 a 2;Sin respuesta;Si;MIXTO;B;RURAL;COMPLETA;70;4;72;4;71;4;69;3;83;B+;357;85
TI;COLOMBIA;F;10/11/2000;COLOMBIA;CALI;Estrato 3;5 a 6;Si;Si;MIXTO;B;URBANO;TARDE;63;3;70;3;69;3;68;3;66;A2;337;74
TI;COLOMBIA;M;11/07/2000;COLOMBIA;MANIZALES;Estrato 1;Sin Respuesta;Si;Si;MIXTO;A;URBANO;SABATINA;55;3;53;3;53;2;53;2;41;A-;263;37
CC;COLOMBIA;M;18/09/1999;COLOMBIA;BOGOT¡Å D.C.;Estrato 4;1 a 2;Si;Si;MASCULINO;B;URBANO;COMPLETA;76;4;75;4;72;4;77;4;79;B+;377;94
CC;COLOMBIA;M;22/04/1999;COLOMBIA;VICTORIA;Estrato 1;5 a 6;No;No;MIXTO;A;RURAL;SABATINA;42;2;53;3;35;1;45;2;41;A-;218;17
TI;COLOMBIA;M;30/03/2000;COLOMBIA;CAJIC¡Å;Estrato 6;3 a 4;Si;Si;MIXTO;OTRO;RURAL;COMPLETA;67;4;58;3;61;3;59;3;68;B1;309;58
CC;COLOMBIA;F;1/11/1989;COLOMBIA;CALDAS;Estrato 3;3 a 4;Si;Si;MIXTO;A;URBANO;NOCHE;52;3;45;2;39;1;64;3;31;A-;243;28
TI;COLOMBIA;M;21/03/2000;COLOMBIA;PALMIRA;Estrato 2;5 a 6;No;Si;MIXTO;OTRO;URBANO;MA—ANA;48;2;42;2;38;1;40;1;39;A-;209;14
CC;COLOMBIA;M;21/11/1971;COLOMBIA;SAN PELAYO;Estrato 1;3 a 4;Si;Si;MIXTO;A;URBANO;SABATINA;57;3;42;2;54;2;65;3;41;A-;267;39
CC;COLOMBIA;F;5/02/1994;COLOMBIA;BOGOT¡Å D.C.;Estrato 1;5 a 6;Si;No;MIXTO;A;URBANO;SABATINA;51;3;38;2;34;1;37;1;36;A-;198;10
TI;COLOMBIA;F;5/04/2001;COLOMBIA;BOGOT¡Å D.C.;Estrato 5;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;82;4;75;4;75;4;73;4;88;B+;386;97
TI;COLOMBIA;M;3/03/2001;COLOMBIA;POPAY¡N;Estrato 2;7 a 8;Si;Si;MIXTO;B;URBANO;MA—ANA;71;4;71;4;78;4;69;3;69;B1;360;86
TI;COLOMBIA;F;31/08/1999;COLOMBIA;CALI;Estrato 4;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;57;3;50;2;56;3;48;2;61;A2;267;39
TI;COLOMBIA;M;10/09/2001;COLOMBIA;BOGOT¡Å D.C.;Estrato 3;3 a 4;Si;Si;MIXTO;B;RURAL;COMPLETA;74;4;70;3;75;4;76;4;83;B+;372;92
CC;COLOMBIA;M;20/03/1999;COLOMBIA;BOGOT¡Å D.C.;Estrato 3;5 a 6;Si;Si;MIXTO;A;URBANO;MA—ANA;54;3;53;3;57;3;30;1;43;A-;240;27
TI;COLOMBIA;M;22/03/2000;COLOMBIA;BOGOT¡Å D.C.;Estrato 5;1 a 2;Si;Si;MIXTO;B;URBANO;COMPLETA;72;4;100;4;72;4;69;3;80;B+;392;98
TI;COLOMBIA;M;29/09/2001;COLOMBIA;DOSQUEBRADAS;Estrato 4;3 a 4;Si;Si;MIXTO;A;URBANO;MA—ANA;48;2;46;2;50;2;53;2;40;A-;243;28
TI;COLOMBIA;M;9/11/2000;COLOMBIA;BOGOT¡Å D.C.;Estrato 2;3 a 4;Si;Si;MIXTO;OTRO;URBANO;MA—ANA;55;3;48;2;52;2;54;2;40;A-;257;34
TI;COLOMBIA;M;16/09/2000;COLOMBIA;BOGOT¡Å D.C.;Estrato 4;3 a 4;Si;Si;MASCULINO;B;URBANO;COMPLETA;77;4;85;4;74;4;78;4;86;B+;395;98
TI;COLOMBIA;F;19/05/2002;COLOMBIA;CALI;Estrato 3;5 a 6;No;No;MIXTO;B;URBANO;MA—ANA;66;4;67;3;68;3;66;3;46;A-;326;67
TI;COLOMBIA;M;19/04/2000;COLOMBIA;GUADALUPE;Estrato 2;3 a 4;No;No;MIXTO;A;URBANO;SABATINA;56;3;45;2;45;2;29;1;37;A-;216;17
TI;COLOMBIA;F;20/12/1999;COLOMBIA;BOGOT¡Å D.C.;Estrato 6;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;70;4;67;3;69;3;80;4;84;B+;362;88
TI;COLOMBIA;M;15/06/2001;COLOMBIA;CALI;Estrato 5;5 a 6;Si;Si;MIXTO;B;URBANO;MA—ANA;65;3;53;3;56;3;60;3;60;A2;293;50
CC;COLOMBIA;F;29/04/1999;COLOMBIA;BOGOT¡Å D.C.;Estrato 6;5 a 6;Si;Si;MIXTO;B;URBANO;COMPLETA;73;4;63;3;61;3;64;3;75;B1;330;70
TI;COLOMBIA;M;30/08/2001;COLOMBIA;CALI;Estrato 3;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;56;3;61;3;58;3;43;2;43;A-;268;39
TI;COLOMBIA;M;15/02/2001;COLOMBIA;CALI;Estrato 2;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;63;3;52;3;50;2;52;2;62;A2;274;42
TI;COLOMBIA;F;21/06/2001;COLOMBIA;CALI;Estrato 3;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;67;4;54;3;62;3;60;3;72;B1;308;58
TI;COLOMBIA;M;21/09/1999;COLOMBIA;CALI;Sin Estrato;5 a 6;Sin respuesta;Si;MIXTO;B;RURAL;COMPLETA;56;3;65;3;55;2;56;3;64;A2;292;50
CC;COLOMBIA;M;5/05/1999;COLOMBIA;BOGOT¡Å D.C.;Estrato 3;3 a 4;Si;Si;MIXTO;A;URBANO;NOCHE;50;2;48;2;40;1;42;2;50;A1;227;21
TI;COLOMBIA;M;17/07/2001;COLOMBIA;CAICEDONIA;Estrato 5;5 a 6;Si;Si;MIXTO;B;URBANO;COMPLETA;64;3;76;4;70;3;68;3;81;B+;352;82
TI;COLOMBIA;M;12/04/2001;COLOMBIA;CALI;Estrato 3;1 a 2;Si;Si;MIXTO;B;URBANO;MA—ANA;56;3;47;2;53;2;57;3;59;A2;268;39
TI;COLOMBIA;M;22/08/2000;COLOMBIA;CALI;Estrato 3;5 a 6;Si;Si;MIXTO;B;URBANO;MA—ANA;54;3;51;3;29;1;39;1;53;A1;220;18
CC;COLOMBIA;F;2/05/1999;COLOMBIA;CALI;Estrato 5;3 a 4;Si;Si;MIXTO;B;RURAL;COMPLETA;66;4;64;3;61;3;56;3;81;B+;316;62
TI;COLOMBIA;F;17/07/2000;COLOMBIA;PIEDECUESTA;Estrato 3;3 a 4;No;No;MIXTO;A;URBANO;SABATINA;51;3;39;2;41;2;37;1;45;A-;211;15
TI;COLOMBIA;F;29/11/2000;COLOMBIA;MACEO;Estrato 6;1 a 2;Si;Si;MIXTO;B;URBANO;COMPLETA;62;3;71;4;64;3;57;3;89;B+;327;68
CC;COLOMBIA;F;16/07/1998;COLOMBIA;IBAGU…;Estrato 2;9 o m·s;Si;Si;MIXTO;A;URBANO;SABATINA;49;2;48;2;50;2;51;2;49;A1;247;30
TI;COLOMBIA;M;26/02/2000;COLOMBIA;BOGOT¡Å D.C.;Estrato 3;3 a 4;Si;Si;MIXTO;A;URBANO;MA—ANA;41;2;40;2;37;1;39;1;55;A1;202;11
CC;COLOMBIA;M;13/06/1999;COLOMBIA;BOGOT¡Å D.C.;Estrato 6;5 a 6;Si;Si;MASCULINO;B;URBANO;COMPLETA;63;3;76;4;71;4;76;4;78;B1;360;86
TI;COLOMBIA;M;7/08/2001;COLOMBIA;PUERTO TEJADA;Estrato 3;3 a 4;Si;Si;MIXTO;B;URBANO;MA—ANA;75;4;78;4;65;3;62;3;61;A2;347;79
TI;COLOMBIA;F;3/06/2001;COLOMBIA;CALI;Sin Estrato;3 a 4;Sin respuesta;Si;MIXTO;B;URBANO;COMPLETA;67;4;62;3;56;3;58;3;77;B1;310;59
CC;COLOMBIA;M;14/01/1999;COLOMBIA;PEREIRA;Estrato 3;3 a 4;Si;Si;MIXTO;A;URBANO;MA—ANA;46;2;50;2;55;2;49;2;49;A1;250;31
TI;COLOMBIA;F;10/02/2001;COLOMBIA;PUERTO COLOMBIA;Estrato 3;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;72;4;74;4;68;3;71;4;80;B+;360;86
CC;COLOMBIA;F;5/12/1998;COLOMBIA;CALI;Estrato 4;5 a 6;Si;Si;MIXTO;B;URBANO;MA—ANA;62;3;61;3;62;3;62;3;75;B1;314;61
TI;COLOMBIA;M;11/02/2000;COLOMBIA;BOGOT¡Å D.C.;Estrato 5;5 a 6;Si;Si;MIXTO;B;URBANO;COMPLETA;71;4;71;4;69;3;65;3;77;B1;348;80
TI;COLOMBIA;F;18/01/2001;COLOMBIA;BOGOT¡Å D.C.;Estrato 5;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;67;4;73;4;74;4;78;4;83;B+;369;91
TI;COLOMBIA;M;3/01/2001;COLOMBIA;PALMIRA;Estrato 3;3 a 4;Si;Si;MIXTO;B;URBANO;MA—ANA;56;3;61;3;58;3;67;3;61;A2;303;55
TI;COLOMBIA;F;4/02/2001;COLOMBIA;PALMIRA;Estrato 3;3 a 4;No;Si;MIXTO;A;URBANO;NOCHE;48;2;39;2;46;2;50;2;46;A-;229;22
CC;COLOMBIA;F;27/04/1965;COLOMBIA;LA DORADA;Estrato 2;5 a 6;Si;Si;MIXTO;A;URBANO;NOCHE;40;2;23;1;40;1;44;2;23;A-;178;4
TI;COLOMBIA;F;20/01/2001;COLOMBIA;CALI;Estrato 3;5 a 6;Si;No;MIXTO;B;URBANO;MA—ANA;62;3;59;3;55;2;49;2;65;A2;285;47
TI;COLOMBIA;F;24/01/2000;COLOMBIA;BOGOT¡Å D.C.;Estrato 5;3 a 4;Si;Si;FEMENINO;B;URBANO;COMPLETA;58;3;72;4;65;3;55;2;82;B+;320;64
CC;COLOMBIA;M;28/09/1999;COLOMBIA;MEDELLÕN;Estrato 4;5 a 6;Si;Si;MIXTO;OTRO;URBANO;MA—ANA;56;3;48;2;43;2;48;2;39;A-;240;27
TI;COLOMBIA;F;10/03/2000;COLOMBIA;CALI;Estrato 3;5 a 6;Si;Si;FEMENINO;B;URBANO;COMPLETA;58;3;54;3;60;3;58;3;65;A2;290;49
CC;COLOMBIA;F;4/03/1997;COLOMBIA;CHÕA;Estrato 2;7 a 8;No;No;MIXTO;OTRO;URBANO;NOCHE;42;2;28;1;32;1;35;1;44;A-;175;4
TI;COLOMBIA;M;14/12/2000;COLOMBIA;CALI;Estrato 5;3 a 4;Si;Si;MIXTO;B;URBANO;MA—ANA;69;4;69;3;66;3;68;3;60;A2;337;74
TI;COLOMBIA;M;10/06/2001;COLOMBIA;ENVIGADO;Estrato 3;1 a 2;Si;Si;MIXTO;B;URBANO;COMPLETA;76;4;79;4;79;4;77;4;87;B+;392;98
TI;COLOMBIA;M;30/05/2000;COLOMBIA;PIEDECUESTA;Estrato 3;3 a 4;Si;Si;MIXTO;A;URBANO;SABATINA;40;2;43;2;36;1;35;1;43;A-;194;9
TI;COLOMBIA;M;17/01/2001;COLOMBIA;CALI;Estrato 4;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;69;4;55;3;55;2;61;3;63;A2;301;54
TI;COLOMBIA;F;16/03/2001;COLOMBIA;CALI;Estrato 5;3 a 4;Si;Si;MIXTO;B;URBANO;MA—ANA;70;4;55;3;41;2;53;2;69;B1;279;44
TI;COLOMBIA;M;22/06/2000;COLOMBIA;CALI;Estrato 4;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;62;3;59;3;59;3;60;3;86;B+;310;59
TI;COLOMBIA;M;29/04/2001;COLOMBIA;BOGOT¡Å D.C.;Estrato 5;5 a 6;Si;Si;MIXTO;B;RURAL;COMPLETA;71;4;73;4;70;3;70;3;71;B1;355;84
TI;COLOMBIA;M;28/09/2001;COLOMBIA;CALI;Estrato 5;5 a 6;Si;Si;MIXTO;B;URBANO;MA—ANA;57;3;55;3;52;2;50;2;51;A1;267;38
TI;COLOMBIA;M;20/04/2001;COLOMBIA;CALI;Estrato 1;3 a 4;Si;Si;MIXTO;B;URBANO;MA—ANA;57;3;56;3;60;3;54;2;69;B1;288;48
TI;COLOMBIA;M;23/05/2000;COLOMBIA;CALI;Estrato 4;5 a 6;Si;Si;MIXTO;B;URBANO;COMPLETA;83;4;72;4;71;4;77;4;82;B+;381;96
TI;COLOMBIA;M;23/10/2000;COLOMBIA;BOGOT¡Å D.C.;Estrato 4;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;68;4;54;3;59;3;63;3;81;B+;313;60
CR;COLOMBIA;M;24/01/2001;COLOMBIA;SAN DIEGO;Estrato 2;5 a 6;No;Si;MIXTO;A;URBANO;NOCHE;41;2;32;1;40;1;30;1;27;A-;175;4
TI;COLOMBIA;M;4/10/2000;COLOMBIA;PALMIRA;Estrato 3;3 a 4;Si;Si;MIXTO;B;URBANO;MA—ANA;52;3;54;3;61;3;48;2;72;B1;276;43
TI;COLOMBIA;M;26/02/2002;COLOMBIA;MEDELLÕN;Estrato 6;5 a 6;Si;Si;MASCULINO;B;URBANO;COMPLETA;68;4;75;4;70;3;69;3;83;B+;357;85
TI;COLOMBIA;M;21/02/2001;COLOMBIA;CALI;Estrato 4;1 a 2;Si;Si;MIXTO;B;URBANO;COMPLETA;76;4;69;3;62;3;60;3;63;A2;332;71
TI;COLOMBIA;F;21/05/2001;COLOMBIA;CALI;Estrato 2;3 a 4;Si;Si;MIXTO;B;URBANO;MA—ANA;72;4;57;3;62;3;59;3;59;A2;311;60
TI;COLOMBIA;M;1/04/2000;COLOMBIA;TABIO;Estrato 3;3 a 4;Si;Si;MIXTO;A;URBANO;TARDE;79;4;62;3;63;3;72;4;84;B+;351;81
TI;COLOMBIA;M;15/06/2000;COLOMBIA;BOGOT¡Å D.C.;Estrato 2;3 a 4;Si;Si;MIXTO;A;URBANO;SABATINA;45;2;39;2;47;2;35;1;47;A-;210;14
CC;COLOMBIA;F;25/07/1999;COLOMBIA;BOGOT¡Å D.C.;Estrato 3;3 a 4;Si;Si;MIXTO;A;URBANO;SABATINA;53;3;51;3;38;1;42;2;43;A-;229;22
TI;COLOMBIA;F;20/09/2001;COLOMBIA;PALMIRA;Estrato 2;3 a 4;Si;Si;MIXTO;B;URBANO;MA—ANA;35;1;40;2;45;2;41;2;48;A1;204;12
TI;COLOMBIA;F;22/12/1999;COLOMBIA;BOGOT¡Å D.C.;Estrato 3;5 a 6;Si;Si;MIXTO;B;URBANO;COMPLETA;68;4;69;3;69;3;66;3;83;B+;346;79
TI;COLOMBIA;M;13/07/2000;COLOMBIA;BELLO;Sin Estrato;5 a 6;No;No;MIXTO;A;URBANO;SABATINA;39;2;39;2;34;1;37;1;39;A-;187;6
TI;COLOMBIA;M;11/10/2000;COLOMBIA;BOGOT¡Å D.C.;Estrato 5;5 a 6;Si;Si;MASCULINO;B;URBANO;COMPLETA;72;4;81;4;77;4;73;4;83;B+;382;96
TI;COLOMBIA;M;21/03/2001;COLOMBIA;CALI;Estrato 4;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;64;3;47;2;56;3;63;3;52;A1;285;47
TI;COLOMBIA;F;4/09/2000;COLOMBIA;BOGOT¡Å D.C.;Estrato 5;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;67;4;100;4;76;4;69;3;77;B1;390;98
TI;COLOMBIA;M;28/05/2000;COLOMBIA;BOGOT¡Å D.C.;Estrato 3;5 a 6;Si;Si;MIXTO;A;URBANO;SABATINA;62;3;63;3;67;3;50;2;54;A1;300;54
TI;COLOMBIA;F;24/11/2001;COLOMBIA;CALI;Estrato 4;1 a 2;Si;Si;FEMENINO;B;RURAL;COMPLETA;54;3;60;3;32;1;54;2;54;A1;252;32
TI;COLOMBIA;F;8/05/2001;COLOMBIA;BARRANQUILLA;Estrato 3;1 a 2;Si;Si;MIXTO;B;URBANO;COMPLETA;80;4;79;4;78;4;70;3;100;B+;393;98
CC;COLOMBIA;M;2/12/1980;COLOMBIA;MADRID;Estrato 2;3 a 4;Si;Si;MIXTO;A;URBANO;SABATINA;47;2;33;1;46;2;42;2;35;A-;207;13
CC;COLOMBIA;M;9/05/1999;COLOMBIA;BOGOT¡Å D.C.;Estrato 3;1 a 2;Si;Si;MIXTO;A;URBANO;NOCHE;44;2;52;3;47;2;49;2;49;A1;240;27
TI;COLOMBIA;M;21/09/2000;COLOMBIA;CALI;Estrato 5;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;64;3;61;3;60;3;67;3;65;A2;316;62
TI;COLOMBIA;F;10/10/2001;COLOMBIA;YUMBO;Estrato 2;1 a 2;Si;Si;MIXTO;B;URBANO;MA—ANA;61;3;43;2;54;2;42;2;69;B1;257;34
CC;COLOMBIA;M;11/07/1999;COLOMBIA;BOGOT¡Å D.C.;Estrato 1;3 a 4;Si;Si;MIXTO;A;URBANO;NOCHE;50;2;53;3;46;2;41;2;49;A1;238;26
CC;COLOMBIA;M;9/05/1999;COLOMBIA;BOGOT¡Å D.C.;Estrato 6;3 a 4;Si;Si;MIXTO;B;RURAL;COMPLETA;69;4;76;4;69;3;80;4;82;B+;371;92
CC;COLOMBIA;M;23/09/1999;COLOMBIA;MOCOA;Sin Estrato;3 a 4;No;No;MIXTO;A;URBANO;SABATINA;48;2;42;2;45;2;43;2;42;A-;222;19
TI;COLOMBIA;M;6/05/2002;COLOMBIA;CALI;Estrato 4;3 a 4;Si;Si;MIXTO;B;RURAL;COMPLETA;62;3;69;3;63;3;60;3;62;A2;317;63
CC;COLOMBIA;F;26/05/1999;COLOMBIA;BOGOT¡Å D.C.;Sin Estrato;3 a 4;Si;Si;FEMENINO;B;URBANO;COMPLETA;74;4;74;4;55;2;68;3;83;B+;345;78
TI;COLOMBIA;M;11/09/2001;COLOMBIA;JAMUNDÕ;Estrato 5;1 a 2;Si;Si;MIXTO;B;RURAL;COMPLETA;61;3;63;3;69;3;56;3;65;A2;312;60
TI;COLOMBIA;F;26/01/2000;COLOMBIA;GUADALAJARA DE BUGA;Estrato 1;3 a 4;No;No;MIXTO;B;URBANO;NOCHE;51;3;42;2;46;2;47;2;32;A-;227;21
TI;COLOMBIA;F;11/06/2001;COLOMBIA;POPAY¡N;Estrato 3;5 a 6;Si;Si;MIXTO;B;URBANO;MA—ANA;67;4;62;3;65;3;55;2;60;A2;310;59
CC;COLOMBIA;F;7/11/1998;COLOMBIA;CHÕA;Estrato 3;3 a 4;No;Si;MIXTO;A;URBANO;NOCHE;58;3;60;3;59;3;59;3;53;A1;293;50
CC;COLOMBIA;M;1/02/1999;COLOMBIA;CHÕA;Estrato 6;3 a 4;Si;Si;MIXTO;B;RURAL;COMPLETA;73;4;73;4;72;4;76;4;91;B+;374;93
TI;COLOMBIA;F;6/01/2000;COLOMBIA;BOGOT¡Å D.C.;Estrato 4;3 a 4;Si;Si;FEMENINO;B;URBANO;COMPLETA;60;3;54;3;59;3;57;3;76;B1;295;51
TI;COLOMBIA;M;18/01/2001;COLOMBIA;CALI;Estrato 4;3 a 4;Si;Si;MIXTO;B;URBANO;MA—ANA;63;3;50;2;50;2;59;3;67;A2;282;45
TI;COLOMBIA;M;4/09/2000;COLOMBIA;CALI;Estrato 3;1 a 2;Si;Si;MIXTO;B;URBANO;COMPLETA;58;3;60;3;59;3;62;3;62;A2;300;54
TI;COLOMBIA;F;24/05/2000;COLOMBIA;BOGOT¡Å D.C.;Estrato 6;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;66;4;78;4;74;4;78;4;86;B+;375;93
TI;COLOMBIA;M;13/06/2000;COLOMBIA;BOGOT¡Å D.C.;Estrato 5;3 a 4;Si;Si;MIXTO;B;URBANO;COMPLETA;74;4;80;4;77;4;80;4;84;B+;391;98
TI;COLOMBIA;F;3/10/2000;COLOMBIA;BOGOT¡Å D.C.;Estrato 2;3 a 4;Si;Si;MIXTO;OTRO;URBANO;TARDE;49;2;45;2;52;2;55;2;62;A2;256;33
TI;COLOMBIA;M;30/08/2001;COLOMBIA;POPAY¡N;Estrato 2;3 a 4;Si;Si;MIXTO;B;URBANO;MA—ANA;60;3;70;3;62;3;63;3;56;A1;316;62
TI;COLOMBIA;F;9/04/2001;COLOMBIA;CALI;Estrato 3;3 a 4;Si;Si;MIXTO;B;URBANO;MA—ANA;70;4;73;4;64;3;63;3;66;A2;337;74
CC;COLOMBIA;F;14/03/1998;COLOMBIA;CALI;Estrato 5;3 a 4;Si;Si;MIXTO;B;URBANO;MA—ANA;47;2;38;2;42;2;49;2;50;A1;222;19
CC;COLOMBIA;M;24/02/1998;COLOMBIA;TAME;Estrato 2;7 a 8;Si;No;MIXTO;A;RURAL;SABATINA;68;4;51;3;49;2;57;3;49;A1;278;44
